"","assembly","dipcall_contig","Filter","Subtype","Subset","INDEL.QUERY.FP","INDEL.Subset.IS_CONF.Size","INDEL.FP.gt","INDEL.FP.al","INDEL.Recall","INDEL.TRUTH.TOTAL","INDEL.TRUTH.TP","INDEL.TRUTH.TP.het","INDEL.TRUTH.TP.homalt","INDEL.TRUTH.TOTAL.het","INDEL.TRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL.het","INDEL.ntTRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL","SNP.QUERY.FP","SNP.Subset.IS_CONF.Size","SNP.FP.gt","SNP.FP.al","SNP.Recall","SNP.TRUTH.TOTAL","SNP.TRUTH.TP","SNP.TRUTH.TP.het","SNP.TRUTH.TP.homalt","SNP.TRUTH.TOTAL.het","SNP.TRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL.het","SNP.ntTRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL","QV_dip_snp","QV_dip_indel","QV_dip_snp_indel","QV_hap_snp","QV_ignoreGT_snp","QV_hap_indel","QV_ignoreGT_indel","QV_hap_snp_indel","QV_ignoreGT_snp_indel","SNP.Recall_ignoreGT","INDEL.Recall_ignoreGT","SNP.Recall.het","SNP.Recall.hom","INDEL.Recall.het","INDEL.Recall.hom","SNP.Recall.het.TOTALnontarget","SNP.Recall.hom.TOTALnontarget","INDEL.Recall.het.TOTALnontarget","INDEL.Recall.hom.TOTALnontarget","SNP.Recall_ignoreGT.TOTALnontarget","SNP.Recall.TOTALnontarget"
"191","asm12",50,"PASS","*","*",7117414,2547073699,104141,780577,0.222763,523412,116597,28,116541,295098,193239,296733,194170,526124,1356505,2547073699,1002497,74742,0.377544,3340612,1261229,2,1261227,2044890,1294421,2060662,1303410,3365380,35.7465010813653,28.5474927876879,27.7898719864558,42.6105344246725,41.5805843054232,29.1239556234415,28.6115076236426,28.9335964942172,28.3976427215778,0.677638109424261,0.421728963034856,9.78047718948208e-07,0.974356102071892,9.78047718948208e-07,0.974356102071892,9.70561887393469e-07,0.967636430593597,9.70561887393469e-07,0.967636430593597,0.672650933921281,0.374765702535821
"192","asm12",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",1942965,62855664,30864,289792,0.091356,229333,20951,11,20929,127178,85749,127700,86052,230229,150851,62855664,21525,36485,0.28675,99435,28513,0,28513,60799,38572,61111,38714,99889,29.2082622076721,18.109094368338,17.7843590008665,31.316346046112,29.8768856901945,18.8924083674707,18.1786358562881,18.6507230659315,17.8944055978087,0.503223211142958,0.225937828398006,0,0.739214974592969,0,0.739214974592969,0,0.736503590432402,0,0.736503590432402,0.500936039003294,0.285446845999059
"193","asm12",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",4241977,2122523458,35841,354087,0.372263,144887,53936,0,53936,86399,58488,86737,58703,145440,893964,2122523458,762255,19296,0.380019,2502021,950815,0,950815,1535477,966544,1541630,969979,2511609,36.7656246432727,30.0031418496049,29.1726246834529,45.7706595628531,45.082670420165,30.4219069147086,30.0399918347161,30.2969823497713,29.9060846466993,0.684674509126822,0.619634611800921,0,0.983726555645682,0,0.983726555645682,0,0.980242871237418,0,0.980242871237418,0.68206078255015,0.378568081257871
"194","asm12",50,"PASS","*","GRCh38_MHC.bed.gz",13331,4664474,486,2637,0.251259,1787,449,0,449,1045,574,1045,574,1787,7071,4664474,6492,238,0.361008,19922,7192,0,7192,12270,7368,12270,7369,19923,31.2035183506045,28.4496994388138,26.6015992907517,44.3707829331194,42.07154108577,29.6089201092735,28.6109856370207,29.4662137997555,28.4195072881981,0.686878827426965,0.523223279238948,0,0.976112920738328,0,0.976112920738328,0,0.975980458678247,0,0.975980458678247,0.686844350750389,0.36098981077147
"195","asm12",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",5175097,2479539345,73371,491220,0.324529,294932,95714,17,95680,168471,107644,169590,108272,296757,1205677,2479539345,980972,38280,0.380329,3241189,1232718,2,1232716,1984098,1255852,1999558,1264699,3265503,36.1417002346569,29.8148250522112,28.9052763701105,44.2489684791008,43.4378826348751,30.3165240813376,29.8768386956275,30.1443752813928,29.6896469424495,0.682987014950378,0.573301642412488,1.0080147250791e-06,0.981577447024012,1.0080147250791e-06,0.981577447024012,1.0002210488518e-06,0.974710978659744,1.0002210488518e-06,0.974710978659744,0.677901689265023,0.377497126782612
"196","asm12",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",4960050,2420923002,45369,444407,0.372517,185747,69194,0,69194,110217,75353,111028,75829,187034,1162514,2420923002,956745,29506,0.380735,3158512,1202557,0,1202557,1933054,1224251,1948047,1232912,3182173,36.1961278074818,29.895249180551,28.9807763893162,44.388498149415,43.7163102550089,30.3467682899273,29.9351563840824,30.1788157274005,29.7570284277983,0.683645336791502,0.616769046068039,0,0.982279777594627,0,0.982279777594627,0,0.975379426917736,0,0.975379426917736,0.678562102060447,0.377904343981298
"197","asm12",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",4273935,2135763149,38567,375046,0.372647,156373,58272,0,58272,93015,63249,93384,63487,156980,963470,2135763149,829926,20888,0.37975,2726496,1035388,0,1035388,1672982,1052748,1679853,1056622,2737246,36.4674488809779,29.9975517155169,29.1146692599151,45.7882875750243,45.0495870410295,30.4395955260519,30.0369193346373,30.3146692428031,29.9020978737503,0.684143310681549,0.61928210112999,0,0.983509823813486,0,0.983509823813486,0,0.979903882372315,0,0.979903882372315,0.681456471212306,0.37825902385098
"198","asm12",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",6771376,2397123044,100609,740373,0.219512,506529,111189,28,111133,285511,186327,286582,186984,508383,1226028,2397123044,932049,67741,0.376102,3093168,1163348,2,1163346,1898430,1193586,1906606,1198084,3105847,35.922199338432,28.5004339263752,27.7777128698455,43.261547696836,42.1240401427672,29.0763677482446,28.565445508913,28.9137712723758,28.3781503995018,0.677427478882492,0.41813598036835,1.05350210437045e-06,0.974664582191815,1.05350210437045e-06,0.974664582191815,1.04898442572823e-06,0.971005371910484,1.04898442572823e-06,0.971005371910484,0.674662016512726,0.374567066568315
"199","asm12",50,"PASS","*","GRCh38_notinsegdups.bed.gz",6914102,2458512488,102148,759974,0.220849,513377,113379,28,113323,289605,189013,290696,189684,515265,1272419,2458512488,973400,68945,0.376278,3230781,1215672,2,1215670,1982772,1246762,1991365,1251467,3244086,35.8707226884139,28.5196663212729,27.7860303408239,43.2983487121894,42.1600362953624,29.0980493015309,28.584307077105,28.9360074905525,28.3977338464257,0.677567436480529,0.419822080069812,1.00868884571701e-06,0.975061800086945,1.00868884571701e-06,0.975061800086945,1.00433622163692e-06,0.971395969689972,1.00433622163692e-06,0.971395969689972,0.674788522868999,0.374734825155683
"200","asm12",50,"PASS","*","GRCh38_segdups.bed.gz",203319,83882521,1990,20606,0.320606,10031,3216,0,3216,5490,4224,6034,4484,10855,84086,83882521,29097,5797,0.414792,109831,45557,0,45557,62118,47659,69297,51943,121294,32.9997777647928,29.1652350490157,27.662071506044,35.3280698987583,34.844256480016,29.676880426562,29.2079513350933,28.6313416369438,28.1592236421127,0.679717019784942,0.518991127504735,0,0.955895004091567,0,0.955895004091567,0,0.877057543846139,0,0.877057543846139,0.615479743433311,0.375591537916138
"201","asm13",50,"PASS","*","*",277655,2547011902,152635,111692,0.366985,517383,189872,32,189808,292068,190581,296733,194170,526124,1161996,2547011902,972986,93188,0.38586,3294211,1271105,1,1271104,2020118,1272801,2060668,1303411,3365387,36.418563369965,42.6355547142218,35.4880374681362,47.255957388329,44.3057618794925,55.8229598599592,46.1008147549185,46.6903723001347,42.1008983086408,0.681222605352238,0.661998944688944,4.95020587906251e-07,0.998666720092143,4.95020587906251e-07,0.998666720092143,4.85279530715283e-07,0.975213497507693,4.85279530715283e-07,0.975213497507693,0.666815138942416,0.377699503801494
"202","asm13",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",88456,62855666,68745,18026,0.371772,227150,84448,12,84424,126052,84829,127696,86040,230211,42360,62855666,28536,12150,0.386415,98490,38058,0,38058,60289,38137,61160,38714,99938,34.7241847663433,31.5264713148526,29.8271356262322,48.7561897441254,39.5874070293496,48.7277452286242,38.0466577012899,45.7316442422811,35.7387611739311,0.676149862930247,0.674413383226943,0,0.997928520859008,0,0.997928520859008,0,0.983055225499819,0,0.983055225499819,0.666353138946147,0.380816105985711
"203","asm13",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",100749,2122523461,38317,61690,0.40318,143757,57960,0,57960,85792,57965,86736,58696,145432,790203,2122523461,733460,52351,0.386108,2483196,958783,0,958783,1524382,958814,1541666,969978,2511644,37.3014382087207,46.2464175083995,36.7802818794558,59.8522016357446,48.7397020181885,67.5747858973747,48.3247524730207,59.1742663068107,45.5169733441742,0.68147782132381,0.669720431005099,0,0.999967668390324,0,0.999967668390324,0,0.988458501120644,0,0.988458501120644,0.673759099617621,0.381735229992786
"204","asm13",50,"PASS","*","GRCh38_MHC.bed.gz",1218,4664474,660,549,0.311834,1783,556,0,556,1042,573,1045,574,1787,7632,4664474,7182,446,0.367672,19890,7313,0,7313,12255,7351,12270,7369,19923,30.871943106084,38.8418538400758,30.2288940160661,63.6777268097648,43.166201585291,60.1559016286512,42.2319847336686,58.558893199976,39.6637214019493,0.72875816993464,0.681996634885025,0,0.994830635287716,0,0.994830635287716,0,0.992400597095942,0,0.992400597095942,0.727551071625759,0.367063193294183
"205","asm13",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",189606,2479539346,84210,93707,0.36266,291047,105551,20,105511,166556,105880,169586,108260,296739,1119641,2479539346,944452,81041,0.385834,3195804,1233049,1,1233048,1959908,1234666,1999587,1264699,3265532,36.4632220638486,44.1754892356706,35.7837941241279,47.2158990117967,44.518941662195,56.276236412146,46.7257687104816,46.7076347877723,42.4733654980331,0.681362499076915,0.651994351427776,5.10228031111664e-07,0.998689524130413,5.10228031111664e-07,0.998689524130413,5.00103271325529e-07,0.974973491716211,5.00103271325529e-07,0.974973491716211,0.666813554422373,0.37759513610646
"206","asm13",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",136046,2420923006,48582,77751,0.4034,183136,73877,0,73877,108912,74049,111028,75819,187024,1082875,2420923006,918921,72768,0.386014,3114091,1202084,0,1202084,1909286,1203607,1948079,1232912,3182205,36.504326458023,45.5132519595405,35.9903541392065,47.2508280801111,44.7028895655448,56.9765758447357,47.4318163811267,46.8112411120074,42.8461460590226,0.68109923569992,0.668677922418312,0,0.998734636804206,0,0.998734636804206,0,0.974995782342941,0,0.974995782342941,0.66652054157416,0.377751904732725
"207","asm13",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",108761,2135763154,41291,66718,0.403516,155171,62614,0,62614,92381,62682,93384,63479,156972,860938,2135763154,799860,56661,0.385859,2706351,1044271,0,1044271,1661187,1044404,1679889,1056621,2737281,36.9561120840366,45.9410989345093,36.4394613774819,59.8545568623493,48.4469827785525,67.5436524490168,48.0147237533803,59.1717655332564,45.2151776138509,0.681408656896315,0.669616100946698,0,0.999872654643222,0,0.999872654643222,0,0.988311797702298,0,0.988311797702298,0.673709056541875,0.38149937839776
"208","asm13",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",256618,2397123050,148705,105146,0.366538,502611,184226,32,184162,283455,184754,286581,186983,508380,996088,2397123050,909629,80677,0.385557,3071286,1184156,1,1184155,1885732,1184408,1906615,1198084,3105856,36.8242261550486,42.7143320773453,35.8287116609474,59.1864223629891,47.4391011553322,62.3871116449259,46.4764655746609,57.488050065523,43.920866202517,0.681729086773423,0.662402931889672,5.302980487153e-07,0.999786391176014,5.302980487153e-07,0.999786391176014,5.2448973704707e-07,0.988373937052828,5.2448973704707e-07,0.988373937052828,0.674141041954295,0.381265583465557
"209","asm13",50,"PASS","*","GRCh38_notinsegdups.bed.gz",262094,2458512494,150554,108406,0.366882,509376,186881,32,186817,287494,187412,290696,189684,515265,1041729,2458512494,949569,83727,0.385536,3207576,1236636,1,1236635,1969376,1236957,1991371,1251467,3244092,36.7394766098728,42.7324533639972,35.7648377743828,57.6572031502487,47.2715994927284,61.956034232194,46.4427177519643,56.2848167976998,43.8271138635181,0.68157543266317,0.662447779243624,5.07775051589945e-07,0.999739683756185,5.07775051589945e-07,0.999739683756185,5.02166597786148e-07,0.988148309144388,5.02166597786148e-07,0.988148309144388,0.673903514450268,0.381196340917582
"210","asm13",50,"PASS","*","GRCh38_segdups.bed.gz",15565,83882518,2080,3288,0.373485,8003,2989,0,2989,4571,3167,6034,4484,10855,120267,83882518,23417,9461,0.39786,86636,34469,0,34469,50743,35844,69298,51944,121296,31.4455497653293,40.3255232936164,30.9169935905809,32.832446846743,32.3860182932505,42.1622903507746,40.9485050359127,32.3531393752151,31.8198815503406,0.668151807562676,0.633387479695114,0,0.961639325968084,0,0.961639325968084,0,0.663580009240721,0,0.663580009240721,0.477229257353911,0.284172602559029
"211","asm14ab",50,"PASS","*","*",21695,2547061631,6206,4460,0.981439,522966,513259,289919,191160,295128,192697,296723,194170,526114,72937,2547061631,4359,5378,0.997496,3329483,3321146,2034708,1285151,2041689,1286493,2060648,1303410,3365365,48.4412155312508,53.7070979487041,47.3103143055081,49.0635237105325,48.7088463408062,56.645333126135,55.1704606956875,48.3649583948223,47.8244389979754,0.998805219909518,0.993305492135244,0.996580772096044,0.99895685402097,0.996580772096044,0.99895685402097,0.987411726796619,0.98599136112198,0.987411726796619,0.98599136112198,0.988155816679617,0.986860563415855
"212","asm14ab",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",11524,62855661,3571,2931,0.97657,229616,224236,124799,84461,127411,85743,127695,86040,230210,1260,62855661,204,191,0.996091,99502,99113,60564,38487,60904,38534,61109,38714,99887,49.9900384840525,40.3777114391444,39.927076315529,51.62358286058,50.7571047532502,43.9849768514591,41.9884341107006,43.2948035771064,41.4469780660417,0.99814074088963,0.992121629154763,0.994417443846053,0.998780297918721,0.994417443846053,0.998780297918721,0.99108151008853,0.994136488092163,0.99108151008853,0.994136488092163,0.994293551713436,0.992251243905613
"213","asm14ab",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",992,2122523462,301,155,0.995705,145273,144649,86036,58613,86655,58618,86735,58695,145430,2286,2122523462,1745,71,0.998597,2509200,2505680,1536987,968693,1540502,968698,1541627,969978,2511605,62.6880626916185,66.3137082306693,61.1227354598663,69.5578463728539,68.9468523011454,68.9871770552834,67.8840444784691,66.252845145012,65.372717873927,0.99929260322015,0.997776599918774,0.997718276250209,0.999994838432618,0.997718276250209,0.999994838432618,0.996990192828745,0.998675227685576,0.996990192828745,0.998675227685576,0.998335725561942,0.997640950706819
"214","asm14ab",50,"PASS","*","GRCh38_MHC.bed.gz",35,4664474,4,17,0.987668,1784,1762,1033,569,1043,573,1045,574,1787,35,4664474,21,6,0.998342,19898,19865,12220,7364,12249,7366,12263,7369,19915,54.2576462795416,54.2576462795416,51.2473463229018,60.667426853125,58.237046366262,58.237046366262,54.7847097847017,56.2740999148223,53.166201585291,0.999396924314001,0.989910313901345,0.997632459792636,0.999728482215585,0.997632459792636,0.999728482215585,0.996493517083911,0.999321481883566,0.996493517083911,0.999321481883566,0.99854381119759,0.997489329651017
"215","asm14ab",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",10268,2479539349,2642,1567,0.985196,294168,289813,165648,106827,168260,107084,169575,108260,296728,71677,2479539349,4155,5187,0.997539,3229987,3222039,1974146,1246666,1980787,1247961,1999541,1264698,3265484,48.4002118048704,56.8391514037397,47.8187854080311,49.0066903655985,48.6595570277325,59.1300004787684,58.1310419943572,48.6038299633142,48.1948357367429,0.99882569186811,0.994176796932365,0.996647292212641,0.998962307315693,0.996647292212641,0.998962307315693,0.987299585254816,0.985742050671386,0.987299585254816,0.985742050671386,0.987968092938137,0.986695693502097
"216","asm14ab",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",6394,2420923008,456,665,0.994478,185071,184049,109092,74784,109980,74915,111016,75819,187012,69945,2420923008,3971,4933,0.997564,3147187,3139519,1923134,1215189,1929528,1216452,1948031,1232911,3182155,48.4025429905798,58.7923834163248,48.0226450694284,48.9938933376345,48.6563815743883,59.6295320223669,59.1137078030812,48.6340574861898,48.2820960614865,0.998825300180765,0.996941714261013,0.996686236219428,0.998961734618382,0.996686236219428,0.998961734618382,0.987219402565976,0.985625888648897,0.987219402565976,0.985625888648897,0.987849429081864,0.986601532609191
"217","asm14ab",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",1028,2135763155,312,178,0.995472,156799,156089,92645,63337,93296,63394,93383,63478,156970,2353,2135763155,1810,73,0.998646,2734557,2730855,1674945,1055143,1678591,1055197,1679848,1056621,2737240,62.5896115852065,66.1858997103741,61.015379149309,69.5848522776095,68.9578325610782,68.9980081003028,67.7567006338881,66.2712255358716,65.3055735558881,0.999308114623319,0.997461718505858,0.99782794021891,0.999948824721829,0.99782794021891,0.999948824721829,0.997081283544702,0.998601201376842,0.997081283544702,0.998601201376842,0.998328608379243,0.997667358360977
"218","asm14ab",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",14860,2397123054,5973,3744,0.981773,507864,498607,281420,185324,286338,186733,286581,186982,508379,3154,2397123054,2300,258,0.998507,3102749,3098116,1900604,1196364,1905138,1196457,1906598,1198084,3105838,61.8185863536535,55.0870151493368,54.251101659505,69.05474064618,67.4926245366923,59.6950380003715,57.3196514418997,59.2188409961128,56.9211678101257,0.999248086132652,0.993533701935951,0.997620119907324,0.999922270503662,0.997620119907324,0.999922270503662,0.996856180484822,0.998564374451207,0.996856180484822,0.998564374451207,0.998254255373268,0.99751371449509
"219","asm14ab",50,"PASS","*","GRCh38_notinsegdups.bed.gz",14953,2458512498,5991,3755,0.981943,514716,505422,285480,188016,290429,189425,290686,189684,515255,3602,2458512498,2430,287,0.998493,3240678,3235793,1984945,1249606,1989725,1249703,1991351,1251467,3244071,61.3515870757506,55.1697408274668,54.2324145737377,67.4475914536075,66.227748043765,59.7511483838288,57.3929747648155,59.0694252139457,56.8592151610392,0.999242442476543,0.993582868999604,0.99759765796781,0.999922381557858,0.99759765796781,0.999922381557858,0.996783088466072,0.998512945207504,0.996783088466072,0.998512945207504,0.998197326753946,0.997448267932484
"220","asm14ab",50,"PASS","*","GRCh38_segdups.bed.gz",6747,83882512,216,709,0.949794,8246,7832,4436,3142,4696,3270,6034,4484,10855,69335,83882512,1929,5091,0.961128,88805,85353,49763,35545,51964,36790,69297,51943,121294,33.8374890342687,43.955907131604,33.4341950275191,34.3010882395805,33.9600286727126,44.596292222129,44.0972173955494,33.9131841518932,33.5583959825629,0.982850064748606,0.975988357991754,0.957643753367716,0.966159282413699,0.957643753367716,0.966159282413699,0.718111895175837,0.684307798933446,0.718111895175837,0.684307798933446,0.719590416673537,0.703686909492638
"221","asm15",50,"PASS","*","*",710085,2547031943,160835,69663,0.33157,518258,171839,29,171781,292053,191437,296733,194171,526125,1070526,2547031943,1014476,8575,0.385132,3311624,1275414,0,1275414,2027488,1282859,2060662,1303410,3365380,36.7746716774009,38.5575404865508,34.5649533529372,50.3059941385444,49.5848877033251,40.2619698494841,39.6729432167095,39.8520268158776,39.2509371335095,0.691470408476325,0.6419080843904,0,0.994196556285609,0,0.994196556285609,0,0.978520956567772,0,0.978520956567772,0.680425390297678,0.378980679744932
"222","asm15",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",379058,62855670,71283,44655,0.2955,227059,67096,10,67076,125796,84949,127693,86040,230208,46936,62855670,34201,3692,0.366948,98480,36137,0,36137,60224,38193,61109,38714,99887,34.2786838049907,25.2066878887186,24.6997097347139,41.4306192486615,39.9437550640771,26.7922059523275,26.111411157252,26.6454537226857,25.9353287153405,0.714236393176279,0.609440718051255,0,0.946168145995339,0,0.946168145995339,0,0.933434933099137,0,0.933434933099137,0.704175718561975,0.361778810055363
"223","asm15",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",233367,2122523456,38007,15045,0.401566,143456,57607,0,57607,85514,57942,86735,58695,145430,761321,2122523456,759473,499,0.386018,2477959,956536,0,956536,1520259,957700,1541627,969978,2511605,37.4631468461477,42.5984305072953,36.301956153854,64.9787054432153,63.6118052710935,43.7185063778539,43.3704684739263,43.6861362144812,43.3295796530821,0.692509036670905,0.666504015168414,0,0.998784588075598,0,0.998784588075598,0,0.986141953735033,0,0.986141953735033,0.683232036884781,0.380846510498267
"224","asm15",50,"PASS","*","GRCh38_MHC.bed.gz",1318,4664474,580,193,0.290342,1636,475,0,475,980,503,1045,574,1787,6484,4664474,6376,102,0.357986,18294,6549,0,6549,11439,6588,12270,7369,19923,31.5798966612796,38.4991726204645,30.7762672632867,61.916814219208,49.3640891681749,42.334361700278,41.017763104814,42.2868107345265,40.4246230926542,0.706515797529245,0.644865525672372,0,0.99408014571949,0,0.99408014571949,0,0.888723028904872,0,0.888723028904872,0.648747678562466,0.328715554886312
"225","asm15",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",331465,2479539347,89868,25077,0.359115,291996,104860,19,104822,166786,106612,169583,108261,296737,1023593,2479539347,980277,4884,0.38569,3213150,1239279,0,1239279,1967266,1244668,1999555,1264698,3265499,36.8527369278816,41.7496332281577,35.634431154836,51.1070801430026,50.5875265498148,43.5990298160405,43.1230946283695,42.8894257683369,42.4068873435868,0.6907726063209,0.666885847751339,0,0.995670331365473,0,0.995670331365473,0,0.979901130546581,0,0.979901130546581,0.679698876037016,0.37950677675908
"226","asm15",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",277647,2420923004,48263,19299,0.401796,184009,73934,0,73934,109191,74647,111026,75820,187023,996112,2420923004,954623,4129,0.385886,3131134,1208262,0,1208262,1916514,1213435,1948043,1232911,3182168,36.8670280084521,42.4151798760632,35.7992370723038,51.1260410529253,50.6707800559731,43.6261592782105,43.2444785115128,42.9153229019077,42.5224525513893,0.690767306669085,0.664081648180252,0,0.995736895672203,0,0.995736895672203,0,0.980007478236466,0,0.980007478236466,0.679689130177916,0.379697740659827
"227","asm15",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",237823,2135763149,40941,16175,0.402042,154857,62259,0,62259,92071,62678,93383,63478,156970,830102,2135763149,828148,600,0.385822,2700943,1042082,0,1042082,1656810,1043372,1679848,1056621,2737240,37.1145162425059,42.5432923129209,36.0204233106298,64.9896442012748,63.3965852509385,43.7360810843758,43.3637707203586,43.7036616064098,43.3208806665922,0.692435938114947,0.66642127898642,0,0.99876362409572,0,0.99876362409572,0,0.986240099335523,0,0.986240099335523,0.683253934620274,0.380705382063685
"228","asm15",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",680015,2397123048,156427,67008,0.330099,501346,165494,29,165436,282382,184585,286580,186982,508378,958904,2397123048,943930,4940,0.384809,3063298,1178785,0,1178785,1879815,1182353,1906605,1198084,3105846,36.9894519301106,38.4820183064529,34.6616283322865,56.7924622657947,55.0538249447918,40.2120343950698,39.6173063877961,40.1176255831296,39.4948461617958,0.692950865374508,0.642113430644704,0,0.996982288707349,0,0.996982288707349,0,0.983891780542934,0,0.983891780542934,0.683457904867144,0.379537491556246
"229","asm15",50,"PASS","*","GRCh38_notinsegdups.bed.gz",689345,2458512492,158222,68007,0.330813,508093,168084,29,168026,286414,187232,290696,189684,515265,1000373,2458512492,985246,5008,0.384848,3198922,1231100,0,1231100,1962964,1234733,1991365,1251467,3244086,36.9154045336089,38.5326578511353,34.6388818450514,56.8656481908981,55.1194960810118,40.260126294881,39.6650730627997,40.1662555785776,39.543109650202,0.692841525989068,0.642217074433224,0,0.997057663478663,0,0.997057663478663,0,0.983725499753489,0,0.983725499753489,0.683195821565766,0.379490556045678
"230","asm15",50,"PASS","*","GRCh38_segdups.bed.gz",20737,83882525,2612,1656,0.369353,10161,3753,0,3753,5636,4203,6034,4485,10856,70153,83882525,29230,3567,0.393196,112702,44314,0,44314,64524,48126,69297,51943,121294,33.7865524283307,39.0795556295114,32.6618538719903,36.5234112389193,36.1273402697764,40.0803426107386,39.6642347537904,34.9371745212655,34.5349629830291,0.652552749729375,0.626414722960339,0,0.920791256285584,0,0.920791256285584,0,0.853127466646131,0,0.853127466646131,0.606328425148812,0.365343710323676
"231","asm16ab",50,"PASS","*","*",67408,2545903027,3609,7216,0.985954,387381,381940,256247,98797,258654,100301,296723,194170,526114,31755,2545903027,2938,2157,0.997728,2521125,2515398,1810528,703790,1815673,704360,2060648,1303410,3365365,52.0505973602088,48.781604113132,47.1052219599517,52.8101170801813,52.4722308658545,49.5418588330646,49.020579815517,47.8652412970669,47.4018583281297,0.99889374783083,0.995270805744216,0.997166339974213,0.999190754727696,0.997166339974213,0.999190754727696,0.878620705719754,0.539960564979554,0.878620705719754,0.539960564979554,0.74830991586351,0.747436905060818
"232","asm16ab",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",13899,62855607,2714,3012,0.976984,170662,166734,111140,42562,112749,43799,127694,86040,230209,998,62855607,152,244,0.997025,74632,74410,54067,20291,54224,20355,61109,38714,99887,51.0024347912804,39.563904654926,39.2627520264919,53.1977752915759,51.7200365737639,41.8699252149661,40.5073803198277,41.5612689527755,40.190722936215,0.99906206452996,0.992886524240897,0.997104603127766,0.996855809383444,0.997104603127766,0.996855809383444,0.884763291822808,0.524125639303611,0.884763291822808,0.524125639303611,0.746463503759248,0.744941784216164
"233","asm16ab",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",40915,2122523434,122,2580,0.997782,109105,108863,76881,31982,77090,32015,86735,58695,145430,4669,2122523434,1391,239,0.998525,1904254,1901446,1371479,529967,1374191,530063,1541627,969978,2511605,59.5865861556116,50.1599993397985,49.6907005759656,61.4515178941202,61.1227354025748,50.4567135517175,50.1729684410289,50.1243748041432,49.8372958444257,0.99925587657949,0.998900142064983,0.998026475213416,0.999818889452763,0.998026475213416,0.999818889452763,0.889630889962358,0.546370123858479,0.889630889962358,0.546370123858479,0.757617937533967,0.757064108408766
"234","asm16ab",50,"PASS","*","GRCh38_MHC.bed.gz",136,4664448,18,22,0.972134,1256,1221,714,391,738,392,1045,574,1787,170,4664448,151,7,0.984865,14139,13925,8553,5177,8754,5182,12263,7369,19915,47.3938133014131,48.3629134314937,44.8410882503801,58.9064900547196,56.9107665056676,49.8755901848002,48.9794824421346,49.3640649603264,48.3310968436318,0.995544239338001,0.986464968152866,0.977039067854695,0.999035121574682,0.977039067854695,0.999035121574682,0.69746391584441,0.702537657755462,0.69746391584441,0.702537657755462,0.706803916645744,0.699221692191815
